iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,74,21.660435247421265,0.2413670182006168,0.8295289039611816,0.20154826344374063,True,balanced,100,,5,10,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.30612244897959184,0.825,0.5625,0.8571428571428571,0.6666666666666666,0.6434863945578231,0.19975326072912827,179
0,74,42.51388664245606,1.85597278580109,1.253385591506958,0.1770831828868358,True,balanced,100,,5,10,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 2000, 'n_jobs': -1}",0.42857142857142855,0.85,0.5625,0.8367346938775511,0.7083333333333333,0.6772278911564624,0.16202018123436202,19
0,74,62.33851199150085,0.4550539226346069,1.5765097618103028,0.11230937835179855,True,balanced,100,,5,10,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 3000, 'n_jobs': -1}",0.38775510204081637,0.85,0.5625,0.8163265306122449,0.6250000000000001,0.6483163265306123,0.17011994445647521,146
0,74,20.330208015441894,0.8816974661103583,0.8864082813262939,0.2185451264372889,True,balanced,100,,5,15,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 1000, 'n_jobs': -1}",0.4489795918367347,0.775,0.6666666666666667,0.7551020408163265,0.6875,0.6666496598639455,0.11608498213958163,32
0,74,39.14931616783142,1.028220797403427,1.2899470806121827,0.10943447830245875,True,balanced,100,,5,15,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 2000, 'n_jobs': -1}",0.5102040816326531,0.825,0.5208333333333334,0.8163265306122449,0.6458333333333334,0.663639455782313,0.1368237031339062,38
0,74,55.67624359130859,0.8760349217624039,1.4851673603057862,0.10974110688371116,True,balanced,100,,5,15,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 3000, 'n_jobs': -1}",0.4897959183673469,0.8,0.6041666666666666,0.8571428571428571,0.6666666666666667,0.6835544217687074,0.1325311187292468,13
0,74,16.892794942855836,0.7876504666816424,0.6912021160125732,0.20565326726296487,True,balanced,100,,10,5,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.30612244897959184,0.825,0.5208333333333334,0.8163265306122449,0.6666666666666667,0.6269897959183673,0.1953743806016864,281
0,74,31.67164764404297,0.5214988068873336,1.1255485534667968,0.1176134805905937,True,balanced,100,,10,5,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 2000, 'n_jobs': -1}",0.3877551020408163,0.825,0.5833333333333334,0.8367346938775511,0.6458333333333333,0.6557312925170068,0.16647209939755275,82
0,74,45.010625505447386,0.212695358422579,1.379457950592041,0.09821283606307908,True,balanced,100,,10,5,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 3000, 'n_jobs': -1}",0.4285714285714286,0.8,0.5833333333333334,0.8163265306122449,0.6458333333333333,0.6548129251700681,0.143903517220738,97
0,74,14.92527527809143,0.5104619884230693,0.6557465076446534,0.05414348928560924,True,balanced,100,,10,10,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.3877551020408163,0.825,0.4791666666666667,0.8367346938775511,0.6666666666666667,0.6390646258503402,0.18062731018301503,224
0,74,29.267195892333984,0.29159113006059945,0.9997669696807862,0.1020592013298757,True,balanced,100,,10,10,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 2000, 'n_jobs': -1}",0.3673469387755103,0.85,0.45833333333333337,0.7959183673469388,0.6458333333333333,0.6234863945578232,0.18677448369800215,294
0,74,44.49294829368591,0.5054290941842733,1.4483350276947022,0.039057780826152466,True,balanced,100,,10,10,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 3000, 'n_jobs': -1}",0.40816326530612246,0.85,0.6041666666666666,0.8163265306122449,0.6041666666666666,0.6565646258503401,0.16132912840464805,73
0,74,14.903670597076417,0.4284006452126343,0.6468278884887695,0.041370561308148764,True,balanced,100,,10,15,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 1000, 'n_jobs': -1}",0.44897959183673464,0.825,0.5208333333333334,0.8163265306122449,0.6458333333333333,0.6513945578231292,0.15191470252408784,130
0,74,29.837439155578615,0.49017482096706033,0.9847639083862305,0.03554794699432687,True,balanced,100,,10,15,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 2000, 'n_jobs': -1}",0.4489795918367347,0.825,0.5208333333333333,0.8571428571428571,0.6249999999999999,0.6553911564625851,0.16192965923584804,93
0,74,44.32892336845398,0.37813809841086615,1.4438520431518556,0.09526741035207187,True,balanced,100,,10,15,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 3000, 'n_jobs': -1}",0.326530612244898,0.825,0.5,0.7755102040816326,0.6249999999999999,0.6104081632653061,0.18237197617130782,394
0,74,12.89811282157898,0.415287686134541,0.6567460060119629,0.10724162691918035,True,balanced,100,,15,5,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.3877551020408163,0.825,0.5833333333333334,0.7551020408163266,0.5833333333333334,0.626904761904762,0.1527519324034165,282
0,74,25.784658193588257,0.5091292385118927,0.9617817878723145,0.09803235085113397,True,balanced,100,,15,5,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 2000, 'n_jobs': -1}",0.3877551020408163,0.825,0.5625,0.7959183673469387,0.6041666666666666,0.6350680272108843,0.16083014756095249,246
0,74,38.899642848968504,0.20833370787265493,1.462439727783203,0.04060742263627115,True,balanced,100,,15,5,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 3000, 'n_jobs': -1}",0.4081632653061224,0.8,0.6041666666666666,0.7959183673469388,0.6041666666666666,0.6424829931972789,0.14573677511810204,200
0,74,12.734088563919068,0.25491035798596023,0.6085187435150147,0.055140421332012135,True,balanced,100,,15,10,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.42857142857142855,0.825,0.5208333333333333,0.8163265306122449,0.625,0.6431462585034013,0.15773033059349797,191
0,74,26.131422519683838,0.22861199459821438,0.963121747970581,0.08177570933362904,True,balanced,100,,15,10,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 2000, 'n_jobs': -1}",0.4489795918367347,0.825,0.6041666666666666,0.8163265306122448,0.5833333333333334,0.6555612244897959,0.14497532347499084,89
0,74,39.07377166748047,0.6453250287856063,1.41766357421875,0.09203381790373104,True,balanced,100,,15,10,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 3000, 'n_jobs': -1}",0.40816326530612246,0.85,0.6041666666666666,0.8163265306122449,0.6041666666666666,0.6565646258503401,0.16132912840464805,73
0,74,13.073336505889893,0.258757382220731,0.6276557445526123,0.07575316698041716,True,balanced,100,,15,15,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 1000, 'n_jobs': -1}",0.3469387755102041,0.8,0.6041666666666666,0.7959183673469388,0.5833333333333334,0.6260714285714285,0.16692545159697986,286
0,74,26.058622312545776,0.32390734347368566,0.9877206325531006,0.10628939921741246,True,balanced,100,,15,15,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 2000, 'n_jobs': -1}",0.4081632653061224,0.85,0.5416666666666666,0.8163265306122449,0.5833333333333334,0.6398979591836735,0.16841604463066154,215
0,74,39.51696519851684,0.35830765441175394,1.4981390953063964,0.11173319152241927,True,balanced,100,,15,15,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 100, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 3000, 'n_jobs': -1}",0.4489795918367347,0.85,0.5833333333333334,0.7959183673469387,0.6249999999999999,0.6606462585034013,0.14574231010325048,55
0,74,15.01739797592163,0.16578786325454864,0.580458402633667,0.07590386208457316,True,balanced,,0.5,5,5,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.40816326530612246,0.775,0.5208333333333334,0.8367346938775511,0.6666666666666667,0.6414795918367349,0.15847944404505712,208
0,74,30.508232593536377,0.2864986282984077,0.9731432914733886,0.055057937027394234,True,balanced,,0.5,5,5,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 2000, 'n_jobs': -1}",0.3877551020408163,0.725,0.5625,0.8775510204081632,0.6666666666666666,0.6438945578231292,0.16366092939447777,177
0,74,45.92785115242005,1.1601753166137567,1.5537338256835938,0.07233610313861456,True,balanced,,0.5,5,5,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 3000, 'n_jobs': -1}",0.326530612244898,0.775,0.47916666666666663,0.7959183673469388,0.6458333333333333,0.6044897959183674,0.1791061753569577,443
0,74,15.478766822814942,0.3010970070509714,0.5847347736358642,0.08602350433440284,True,balanced,,0.5,5,10,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.326530612244898,0.825,0.5416666666666667,0.6938775510204082,0.6666666666666667,0.610748299319728,0.16822193266969057,392
0,74,30.658710098266603,0.5052679183102634,1.0508710384368896,0.03903248050358292,True,balanced,,0.5,5,10,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 2000, 'n_jobs': -1}",0.4285714285714286,0.775,0.5833333333333333,0.8163265306122449,0.7083333333333333,0.662312925170068,0.1410030557267521,42
0,74,45.59374599456787,0.3595716494151744,1.4261389255523682,0.1285292410902393,True,balanced,,0.5,5,10,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 3000, 'n_jobs': -1}",0.489795918367347,0.775,0.5208333333333334,0.8571428571428571,0.6666666666666667,0.6618877551020409,0.14174182374006122,45
0,74,15.027254486083985,0.4103450552123002,0.616394329071045,0.051696293668487436,True,balanced,,0.5,5,15,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 1000, 'n_jobs': -1}",0.3877551020408163,0.875,0.5208333333333334,0.7755102040816325,0.6875,0.6493197278911564,0.17506465192111348,143
0,74,29.841580152511597,0.6417960066183334,1.0327707767486571,0.10339686230716082,True,balanced,,0.5,5,15,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 2000, 'n_jobs': -1}",0.3469387755102041,0.775,0.5416666666666666,0.8163265306122449,0.6458333333333333,0.6251530612244898,0.16958905681936734,289
0,74,44.692003917694095,0.46444952552664204,1.412217903137207,0.09459351791136499,True,balanced,,0.5,5,15,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 3000, 'n_jobs': -1}",0.3673469387755102,0.8,0.5625,0.8571428571428571,0.6875,0.6548979591836734,0.17563796073973112,96
0,74,13.178001165390015,0.4185846396135272,0.5506772041320801,0.06777225038112869,True,balanced,,0.5,10,5,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.42857142857142855,0.775,0.5416666666666666,0.7346938775510203,0.7083333333333333,0.6376530612244897,0.13130523184000178,237
0,74,26.133529663085938,0.2936348197651725,1.0586463928222656,0.05720346832573617,True,balanced,,0.5,10,5,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 2000, 'n_jobs': -1}",0.4489795918367347,0.825,0.45833333333333326,0.7959183673469388,0.6666666666666667,0.6389795918367348,0.16045748118164266,226
0,74,39.47448234558105,0.2545169401499078,1.4370813846588135,0.10726387387050267,True,balanced,,0.5,10,5,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 3000, 'n_jobs': -1}",0.36734693877551017,0.8,0.4375,0.8775510204081632,0.6875,0.6339795918367347,0.19972553793633074,256
0,74,13.206311798095703,0.35537856378811195,0.6056321144104004,0.04631615603426093,True,balanced,,0.5,10,10,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.46938775510204084,0.75,0.4791666666666667,0.8775510204081631,0.6666666666666666,0.6485544217687075,0.15738589960305735,145
0,74,26.140874910354615,0.336339756217937,0.957661485671997,0.09247807664087837,True,balanced,,0.5,10,10,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 2000, 'n_jobs': -1}",0.30612244897959184,0.825,0.5208333333333334,0.8571428571428571,0.6249999999999999,0.6268197278911565,0.2031784122704364,283
0,74,38.91550402641296,0.5706220213470045,1.4399104595184327,0.058331275813879625,True,balanced,,0.5,10,10,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 3000, 'n_jobs': -1}",0.36734693877551017,0.825,0.5,0.8775510204081632,0.6458333333333333,0.6431462585034013,0.19213521913328208,191
0,74,13.194949626922607,0.17697691720397574,0.5640110969543457,0.028208971445316446,True,balanced,,0.5,10,15,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 1000, 'n_jobs': -1}",0.34693877551020413,0.825,0.4375,0.8163265306122449,0.7083333333333333,0.6268197278911565,0.1979939510577725,283
0,74,26.229421615600586,0.2863037770593859,0.971238374710083,0.07891714549819323,True,balanced,,0.5,10,15,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 2000, 'n_jobs': -1}",0.26530612244897955,0.8,0.5208333333333333,0.8775510204081632,0.6458333333333333,0.6219047619047618,0.21680568405131087,300
0,74,39.43687844276428,0.22014533386838042,1.364920425415039,0.09560133518171825,True,balanced,,0.5,10,15,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 3000, 'n_jobs': -1}",0.38775510204081637,0.85,0.5416666666666666,0.8571428571428571,0.6666666666666666,0.6606462585034014,0.1806254270911,54
0,74,11.231501054763793,0.151163020279794,0.5574987888336181,0.04943893967752087,True,balanced,,0.5,15,5,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.4081632653061224,0.825,0.6041666666666666,0.836734693877551,0.6250000000000001,0.659812925170068,0.15888617251820075,59
0,74,22.599223184585572,0.14992572068947382,1.0196802139282226,0.09422228369242223,True,balanced,,0.5,15,5,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 2000, 'n_jobs': -1}",0.3877551020408163,0.825,0.5833333333333334,0.7959183673469388,0.6041666666666666,0.6392346938775509,0.15915730347310958,219
0,74,33.811737871170045,0.5246008266718113,1.4287146091461183,0.06642188327178285,True,balanced,,0.5,15,5,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 3000, 'n_jobs': -1}",0.40816326530612246,0.8,0.5416666666666666,0.8163265306122449,0.6041666666666666,0.6340646258503402,0.15570269480134907,255
0,74,11.272867012023926,0.15427092377751098,0.5557420730590821,0.08480753850475561,True,balanced,,0.5,15,10,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.46938775510204084,0.7250000000000001,0.5833333333333334,0.8163265306122449,0.6041666666666666,0.6396428571428572,0.11993255157850932,216
0,74,22.52597737312317,0.1304622062828525,0.9788535118103028,0.07339398470943913,True,balanced,,0.5,15,10,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 2000, 'n_jobs': -1}",0.4897959183673469,0.7250000000000001,0.5208333333333334,0.7959183673469387,0.6041666666666666,0.6271428571428571,0.11726465369003651,279
0,74,34.0439715385437,0.338956844717018,1.565303087234497,0.09204251867694796,True,balanced,,0.5,15,10,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 10, 'n_estimators': 3000, 'n_jobs': -1}",0.40816326530612246,0.825,0.5833333333333334,0.8163265306122449,0.6041666666666666,0.6473979591836734,0.1570259894665483,155
0,74,11.409935855865479,0.14965392151518875,0.6030416488647461,0.05281160933303432,True,balanced,,0.5,15,15,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 1000, 'n_jobs': -1}",0.4693877551020408,0.825,0.5416666666666666,0.7755102040816327,0.6249999999999999,0.647312925170068,0.1351470337011481,159
0,74,22.67701587677002,0.16286427063683057,1.0354105472564696,0.07519883365879924,True,balanced,,0.5,15,15,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 2000, 'n_jobs': -1}",0.46938775510204084,0.825,0.5833333333333334,0.7959183673469388,0.6041666666666666,0.6555612244897959,0.1348543330679707,89
0,74,33.43008275032044,0.2709828994987783,1.480785036087036,0.1368444030883499,True,balanced,,0.5,15,15,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 3000, 'n_jobs': -1}",0.46938775510204084,0.825,0.5416666666666666,0.7959183673469388,0.6249999999999999,0.6513945578231292,0.13920441091414984,130
0,74,15.154361915588378,0.403699836188187,0.6006646633148194,0.031538434932498374,True,balanced,,0.7,5,5,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.5102040816326531,0.825,0.5208333333333334,0.8367346938775511,0.6458333333333333,0.6677210884353741,0.14154077059415054,29
0,74,32.74495301246643,0.4957831730652116,1.0285469055175782,0.09044900499437693,True,balanced,,0.7,5,5,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 2000, 'n_jobs': -1}",0.4285714285714286,0.825,0.5416666666666666,0.8163265306122449,0.6666666666666667,0.6556462585034014,0.15438563064214023,86
0,74,51.98956356048584,0.81724686355811,1.3979018211364747,0.09322777926292782,True,balanced,,0.7,5,5,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 3000, 'n_jobs': -1}",0.4693877551020408,0.75,0.5208333333333333,0.8163265306122449,0.6666666666666667,0.6446428571428571,0.13198758157507307,172
0,74,17.04598960876465,0.3030739839022227,0.6668449401855469,0.1225882740566357,True,balanced,,0.7,5,10,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.40816326530612246,0.825,0.41666666666666663,0.8367346938775511,0.625,0.622312925170068,0.18719851817052016,298
0,74,36.06373429298401,0.8362700080780767,1.0547202587127686,0.08126446894128207,True,balanced,,0.7,5,10,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 2000, 'n_jobs': -1}",0.4489795918367347,0.8,0.5208333333333334,0.8163265306122449,0.6458333333333333,0.6463945578231293,0.14643094762110018,164
0,74,53.67687935829163,0.672144485210156,1.518873691558838,0.14220429305495824,True,balanced,,0.7,5,10,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 3000, 'n_jobs': -1}",0.46938775510204084,0.8,0.5208333333333334,0.7959183673469388,0.6666666666666666,0.650561224489796,0.13665517452858664,138
0,74,17.80161008834839,0.4703623539888989,0.6321176052093506,0.07057399523732097,True,balanced,,0.7,5,15,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 1000, 'n_jobs': -1}",0.4693877551020408,0.8,0.5833333333333334,0.8571428571428571,0.625,0.6669727891156463,0.14258892864806155,31
0,74,34.299407434463504,0.5124202437956421,1.1168989658355712,0.09671375400637092,True,balanced,,0.7,5,15,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 2000, 'n_jobs': -1}",0.5510204081632654,0.8,0.4583333333333333,0.836734693877551,0.6458333333333333,0.6583843537414966,0.1439227506557728,68
0,74,50.770804977416994,0.403759983397054,1.5123522758483887,0.16731406990125847,True,balanced,,0.7,5,15,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 3000, 'n_jobs': -1}",0.2857142857142857,0.85,0.4791666666666667,0.7959183673469388,0.6875,0.6196598639455783,0.20975409891614652,316
0,74,15.011237525939942,0.4540534418481242,0.598872709274292,0.041660165900948044,True,balanced,,0.7,10,5,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.42857142857142855,0.825,0.5,0.8367346938775511,0.6249999999999999,0.643061224489796,0.16577679277542778,193
0,74,29.51315846443176,0.39598621201581363,0.9866192817687989,0.07282345052402436,True,balanced,,0.7,10,5,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 2000, 'n_jobs': -1}",0.40816326530612246,0.825,0.3958333333333333,0.8775510204081632,0.6875,0.6388095238095237,0.20311094692004641,227
0,74,43.14568223953247,0.2790806114498433,1.4764157295227052,0.07406266919998694,True,balanced,,0.7,10,5,3000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 3000, 'n_jobs': -1}",0.3877551020408163,0.825,0.5625,0.8367346938775511,0.6666666666666667,0.6557312925170068,0.1685449623165081,82
0,74,14.215224647521973,0.39986325500600456,0.5743730068206787,0.06267235859304676,True,balanced,,0.7,10,10,1000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.3877551020408163,0.775,0.5833333333333334,0.7551020408163266,0.6458333333333333,0.6294047619047619,0.13984620973336193,271
0,74,28.232363271713258,0.25019901127119293,1.0941603660583497,0.07380008380348503,True,balanced,,0.7,10,10,2000,-1,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.7, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 2000, 'n_jobs': -1}",0.326530612244898,0.825,0.5208333333333334,0.7959183673469388,0.6458333333333333,0.6228231292517007,0.18415107499789227,297
